true_label,predicted_label,reconstruction_error,phase1_anomaly
r2l,normal,0.11427054292439749,0
dos,normal,0.009621468370015443,0
u2r,normal,0.27536883258072486,0
probe,probe,3.1224073917138724,0
normal,normal,0.002081241138771298,0
normal,normal,0.027960875519704536,0
dos,dos,2.9884092797783004,0
r2l,normal,0.014066303694776015,0
normal,normal,0.0021853687043857472,0
dos,dos,3.0894495805432336,0
dos,dos,0.0025584514334616526,0
normal,normal,0.001381618613369468,0
dos,dos,1.3529465207231144,0
normal,normal,0.0026610334098035385,0
normal,normal,2.2309455512383862,0
normal,normal,1.5806278695561076,0
normal,normal,0.0021615004019428946,0
normal,normal,0.06037255896609691,0
normal,normal,0.060266218247503056,0
normal,normal,0.001340302131845532,0
normal,normal,0.0010984946692036226,0
dos,dos,2.4524869071265027,0
dos,dos,2.2782131058710493,0
dos,dos,2.19580604942302,0
dos,normal,0.4920428680469293,0
normal,normal,0.009737549492464978,0
probe,probe,3.4297060906854333,0
probe,ZERO-DAY,457.3414837848979,1
normal,normal,0.0029705052261344545,0
r2l,normal,0.11427056891657916,0
r2l,normal,0.12386670437425072,0
normal,normal,0.0017112956179386595,0
normal,normal,0.001665543636175401,0
normal,normal,0.005465853318290329,0
dos,dos,1.0308243494684413,0
normal,probe,0.009734573718449723,0
u2r,normal,0.12253853314650853,0
probe,probe,0.5635944052177697,0
normal,normal,0.007269902388002698,0
r2l,normal,3.1541047980319026,0
r2l,normal,0.12243158823071061,0
normal,normal,0.012453155344623315,0
r2l,normal,0.3108365101359531,0
probe,probe,0.6897403058744002,0
normal,normal,0.0016944717230668509,0
normal,normal,0.004543120402529921,0
normal,normal,2.2379500859904877,0
r2l,normal,0.014066303694776015,0
dos,dos,0.0026374164735908628,0
normal,normal,0.2963725232662704,0
probe,dos,0.901485473177464,0
dos,dos,1.4543920884505968,0
normal,normal,0.0010318951191991995,0
normal,normal,0.001067785181892023,0
dos,dos,0.6800056980593573,0
dos,dos,3.137442118419155,0
normal,normal,0.002941962149407593,0
r2l,normal,0.31083652091262265,0
r2l,probe,0.11429110289768375,0
normal,normal,0.0196410170966401,0
normal,normal,0.01636617722271649,0
dos,dos,2.491928354530785,0
u2r,normal,0.2165215981000482,0
normal,normal,0.03442462758042553,0
dos,dos,0.5722276189282962,0
r2l,normal,3.1541047980319026,0
r2l,probe,0.11441762477512696,0
dos,dos,2.621272676171379,0
dos,dos,11.862853393935845,0
probe,probe,4.0210731891795675,0
dos,dos,1.3223829715769448,0
dos,dos,3.5501317287624645,0
normal,normal,0.004370629909971679,0
normal,normal,0.004504835376852253,0
r2l,normal,3.154105070664331,0
normal,normal,0.001214807929736074,0
dos,dos,0.9464498770515442,0
r2l,normal,0.11669181578677952,0
r2l,normal,0.3108365101359531,0
dos,dos,2.736674592089282,0
normal,normal,7.823327685073198,0
normal,normal,0.08048336388222754,0
normal,normal,0.003462504842997687,0
probe,dos,9.670081705282731,0
dos,dos,2.3000138110765658,0
normal,normal,0.0026676767886985725,0
dos,dos,0.30244804193543157,0
dos,dos,2.410045886755939,0
probe,probe,0.6913678530141852,0
normal,normal,0.001980289331777117,0
normal,normal,0.008640856234560847,0
probe,probe,0.5794802609398929,0
probe,probe,0.48988774461221524,0
dos,dos,3.2924307159195614,0
dos,dos,11.064905218838403,0
dos,dos,0.09971069198768412,0
dos,normal,0.5755804205536073,0
dos,dos,11.86295121999025,0
probe,normal,9.672028205569163,0
normal,normal,0.0023445865888974513,0
normal,dos,0.33137291811526987,0
r2l,normal,0.12385790855383826,0
dos,dos,2.699851904958404,0
dos,dos,2.901949237901245,0
probe,ZERO-DAY,464.21754278450845,1
dos,normal,4.309974792572981,0
normal,normal,0.0010090196929727318,0
normal,normal,0.0020733039531283235,0
r2l,normal,3.154105070664331,0
dos,dos,1.2358170682908771,0
normal,normal,2.2379503920865127,0
dos,dos,3.8129498911185746,0
probe,probe,0.7429743423640552,0
dos,dos,1.301907861943552,0
normal,normal,0.021343571216834778,0
normal,normal,0.004555685192516292,0
normal,normal,0.004120712272530001,0
dos,dos,3.7293390130438255,0
normal,normal,0.0023995832822790737,0
dos,dos,0.17505383141439768,0
normal,normal,0.009737506014767522,0
normal,normal,0.0011420410341285326,0
dos,dos,0.0021315528029412383,0
normal,normal,0.5521699168145923,0
r2l,normal,3.154105070664331,0
normal,normal,0.0011371185061977932,0
r2l,r2l,0.27800224969086273,0
r2l,normal,3.1541047980319026,0
normal,normal,0.001334798300347953,0
probe,probe,0.501901551466467,0
normal,normal,0.0023842208729936178,0
dos,dos,1.0071070314170039,0
dos,normal,5.433532141854729,0
normal,normal,0.010454184276452819,0
normal,normal,0.004414910082602044,0
probe,probe,0.489862204086164,0
dos,dos,0.9815898807768092,0
dos,normal,0.8569853485127341,0
probe,probe,0.6855607006165756,0
normal,normal,0.011849389476798049,0
normal,normal,0.009737660649444544,0
normal,normal,0.0031110818791432716,0
normal,normal,0.11442178202548563,0
dos,normal,4.402577976934223,0
probe,probe,0.5341252845822533,0
normal,normal,0.01732739724721692,0
dos,dos,1.491303730760005,0
normal,normal,0.002646245450592623,0
dos,dos,1.9580186597408982,0
normal,normal,0.01650959511175922,0
dos,normal,4.412418601236855,0
normal,normal,0.0030976042187423544,0
dos,normal,4.4595735663506275,0
r2l,normal,3.154105070664331,0
normal,normal,0.0018669599544821269,0
dos,dos,2.688966010756642,0
dos,dos,2.798061851413164,0
probe,probe,4.272390783323707,0
dos,dos,11.881397683076203,0
probe,dos,0.9015241040536534,0
dos,dos,2.501043799936236,0
probe,normal,9.63060091831617,0
r2l,normal,0.014066303694776015,0
r2l,normal,0.011963805019981026,0
dos,dos,1.4608227348019465,0
dos,dos,2.747449935624198,0
probe,probe,5.883742480117363,0
dos,dos,0.002805411176565032,0
dos,dos,1.4842557244564496,0
normal,normal,0.0030266739422345076,0
r2l,normal,3.154065584899549,0
normal,normal,0.001731028288925229,0
dos,dos,0.22233550795427703,0
dos,dos,3.333078769782459,0
r2l,normal,3.154114853753505,0
normal,normal,0.0024453066359401495,0
dos,dos,2.364230336605742,0
r2l,normal,0.1239186446013405,0
r2l,normal,3.15410457083196,0
probe,probe,3.109342412729744,0
normal,normal,0.0019101304127488586,0
dos,normal,0.5053564199897803,0
normal,normal,0.016569294435005207,0
probe,probe,3.5731095441745384,0
dos,dos,20.759713996228406,0
dos,dos,2.9152250942539326,0
normal,normal,0.0015383621664837724,0
r2l,normal,0.31083640028104825,0
normal,normal,0.0016603312215027002,0
dos,dos,1.2893858535766203,0
dos,dos,1.8415160630069483,0
dos,dos,2.085033014397304,0
r2l,normal,3.154105070664331,0
r2l,normal,0.31083649939284264,0
r2l,normal,0.011854016292681244,0
normal,normal,0.002631680631972793,0
dos,dos,2.386949501058107,0
dos,normal,4.309868363531078,0
normal,normal,2.23795052185968,0
normal,normal,0.0204053288540947,0
normal,normal,1.6782267974476441,0
probe,probe,3.4297061531870985,0
normal,normal,0.0038721518259856188,0
dos,dos,1.5652022394265277,0
normal,normal,0.006600084809790577,0
normal,normal,0.002385304094846827,0
dos,dos,2.660509241733776,0
dos,dos,3.4741995468094586,0
r2l,normal,3.1541047980319026,0
dos,normal,0.5549454479931873,0
normal,normal,20.858982615462097,0
normal,normal,0.06068299204125716,0
probe,probe,5.883742480117363,0
dos,dos,1.5095190453439786,0
r2l,normal,0.12386655478153037,0
normal,normal,2.2379503917746297,0
dos,dos,2.9431321343954537,0
dos,normal,0.009533178744849867,0
probe,dos,0.8251653851892654,0
probe,probe,0.5188541815341084,0
normal,normal,0.0013621722532763689,0
normal,normal,0.0021063513656004776,0
dos,dos,2.779843590320253,0
dos,dos,1.3940150196011716,0
probe,normal,1.368287196164074,0
r2l,normal,0.014066303694776015,0
dos,dos,2.288400268466118,0
u2r,normal,0.6468511281601298,0
normal,normal,0.01279249250283003,0
probe,probe,1.6674486195994593,0
normal,normal,0.0026587203177832024,0
r2l,normal,0.011963805019981026,0
dos,dos,1.2612418591848307,0
r2l,normal,3.1541047980319026,0
r2l,normal,3.154105070664331,0
dos,dos,2.2560840785191374,0
dos,dos,0.07892493144955098,0
dos,dos,2.8507311021385164,0
normal,normal,0.0012412127010690344,0
probe,probe,3.436798152586226,0
dos,normal,0.009621468370015443,0
dos,dos,2.844604382429351,0
dos,dos,0.3024701912648304,0
dos,dos,4.392809073049462,0
dos,dos,2.8188221474246142,0
dos,dos,4.420092235555185,0
dos,dos,2.4121401875739372,0
normal,normal,0.11429529165242869,0
dos,dos,4.540442287525411,0
dos,dos,2.2994144213148977,0
normal,normal,0.02460082514487753,0
r2l,normal,3.1541040460005028,0
normal,normal,0.33175666167490947,0
r2l,normal,0.11434450136678631,0
normal,normal,0.11434577491867692,0
r2l,normal,3.154105070664331,0
normal,normal,0.23297332972665472,0
r2l,normal,3.154104802035023,0
probe,probe,0.7119956603114631,0
dos,dos,0.07948486218879892,0
dos,dos,1.8585869086923459,0
normal,normal,0.0018781083150348444,0
normal,normal,0.009622272515018893,0
dos,normal,0.4861687571938025,0
dos,dos,2.293145268235563,0
r2l,normal,0.014180305569510769,0
r2l,normal,0.12386642584962693,0
r2l,normal,0.011963805019981026,0
dos,normal,5.433532141854729,0
normal,normal,0.0023649263694066986,0
normal,normal,0.0027144635870343992,0
dos,dos,0.2115993207600361,0
normal,normal,0.0026106607627669844,0
probe,probe,3.3378943561213834,0
dos,dos,3.654685227014983,0
normal,normal,0.003367748587058858,0
normal,normal,0.002982247210349643,0
normal,probe,0.21332104139517258,0
probe,probe,2.721861081609463,0
dos,dos,2.622264119417407,0
probe,normal,1.4529394870446206,0
probe,normal,9.240569207236373,0
normal,normal,0.002045909196529247,0
r2l,normal,0.16951314747836732,0
normal,normal,0.002433596941484413,0
dos,dos,1.5142171683863248,0
normal,normal,0.0010339204463418504,0
normal,normal,0.043766481842587225,0
dos,dos,0.07969166703824167,0
normal,normal,0.009737675485376577,0
normal,normal,0.06038089822755096,0
normal,normal,0.025899343275509287,0
dos,dos,1.7282622073806506,0
dos,normal,4.309794515556404,0
normal,normal,1.6186241102940648,0
dos,dos,2.7731468182860213,0
r2l,normal,0.12385805609778124,0
dos,dos,3.029688040999661,0
normal,normal,0.002110901583647768,0
normal,normal,2.2379511039367195,0
u2r,normal,0.6468511281601298,0
probe,probe,3.2390742372117436,0
normal,normal,0.00195725270360906,0
r2l,normal,0.12385782694859492,0
r2l,normal,0.014066303694776015,0
r2l,normal,0.011854016292681244,0
normal,normal,0.00278711237404212,0
normal,normal,0.0020938727759244893,0
normal,normal,0.0021873431724639372,0
r2l,normal,0.12385822900068148,0
dos,ZERO-DAY,263.7891359376428,1
dos,normal,4.3102347644765535,0
dos,dos,2.9431321343954537,0
normal,normal,0.0018557223046420563,0
normal,normal,2.2379502253555286,0
normal,normal,0.0028664255651486246,0
probe,probe,2.9256322411896285,0
normal,normal,0.0018818152740161162,0
normal,normal,0.1516264544093025,0
normal,normal,0.002975867289679699,0
dos,dos,1.3742637775980737,0
normal,normal,0.001488486779570892,0
normal,normal,0.0013453808397450252,0
normal,normal,0.0014084073641641864,0
normal,normal,0.003288283515631279,0
normal,normal,0.01065669761665025,0
normal,normal,0.016989260403557072,0
normal,normal,0.12057691745494527,0
normal,normal,0.002608221273598978,0
dos,dos,2.86784287257708,0
normal,normal,0.02813369303680228,0
r2l,normal,0.3108365101359531,0
r2l,normal,0.12385794081549818,0
normal,normal,0.002293294671821106,0
dos,normal,5.433532141854729,0
dos,dos,2.752875071877444,0
normal,normal,0.46746282413384943,0
dos,normal,0.49798618104429915,0
dos,dos,2.412489542976943,0
dos,ZERO-DAY,342.69556050138254,1
normal,normal,0.03481286851464243,0
dos,dos,2.612012369159259,0
normal,normal,0.0011439582567430763,0
dos,dos,2.6008676945280444,0
r2l,r2l,0.12290404951484206,0
r2l,normal,0.3108365222913439,0
normal,normal,0.0011019682160399258,0
dos,dos,2.7806043174391455,0
r2l,normal,3.154105070664331,0
dos,dos,0.0028322057366257348,0
dos,dos,3.23922496146041,0
probe,probe,3.4511977662783337,0
normal,normal,0.002333404005830354,0
r2l,normal,0.12385794081549818,0
dos,dos,1.289318093220351,0
dos,dos,1.3633979683442943,0
r2l,normal,3.154114853753505,0
dos,dos,1.2750617869083976,0
dos,normal,0.009533178744849867,0
dos,dos,2.930687051539895,0
normal,normal,0.008488754085688452,0
r2l,normal,0.011854016292681244,0
dos,dos,0.961538647188072,0
normal,normal,0.002112646562269434,0
normal,probe,0.009734573718449723,0
dos,dos,2.4167487033813555,0
probe,ZERO-DAY,458.39329854858596,1
normal,normal,0.0026207968926655837,0
probe,probe,1.6674486195994593,0
normal,normal,0.001891353223070005,0
dos,normal,0.4345246238848159,0
dos,dos,1.4295701416669016,0
dos,dos,0.0021315524392034593,0
normal,normal,0.0016726990900006516,0
dos,dos,11.862853393935845,0
dos,normal,0.31440261913047146,0
dos,dos,2.403827550221991,0
normal,normal,0.003908615227889489,0
dos,normal,4.40372364376745,0
dos,dos,4.470654398972109,0
normal,normal,0.0026762242641768766,0
dos,normal,4.42063410656575,0
normal,normal,0.0011560630628017971,0
dos,dos,3.2332715466472792,0
dos,dos,0.2012779276329347,0
normal,normal,0.002718229861667207,0
dos,normal,4.42875884768918,0
dos,dos,2.6742077793298176,0
r2l,normal,0.31083652720758387,0
normal,normal,0.0010746535859875752,0
probe,probe,0.4980587065677146,0
normal,normal,0.014357236054074886,0
normal,normal,0.0999304645157938,0
dos,dos,2.8278688092371334,0
normal,normal,0.04433152695445935,0
normal,normal,0.03442454639794686,0
dos,dos,1.3789766682660733,0
r2l,normal,0.31083652720758387,0
dos,dos,0.0030000290643426926,0
dos,normal,0.009533178744849867,0
dos,normal,5.433532141854729,0
r2l,normal,0.014066303694776015,0
probe,ZERO-DAY,464.3191728835461,1
dos,dos,2.8081557884132553,0
dos,dos,3.316136732608791,0
dos,normal,4.468985233190504,0
normal,normal,2.2379502441731987,0
r2l,normal,0.014066303694776015,0
dos,normal,5.433532141854729,0
dos,normal,4.449659434114312,0
normal,normal,0.002029758071542679,0
dos,dos,0.08272352882078092,0
normal,normal,0.0026581288745127565,0
r2l,normal,0.31083652720758387,0
dos,dos,2.7243077397716724,0
dos,dos,2.3770669335287176,0
dos,dos,3.558658639147165,0
normal,normal,0.0021373538380785374,0
r2l,probe,0.1142910932131244,0
dos,dos,2.8298352462375784,0
dos,dos,2.1585519589355657,0
dos,dos,0.6684559173198489,0
normal,normal,0.0010580131938220732,0
normal,normal,2.223980107967728,0
probe,probe,3.4511977662783337,0
normal,normal,0.012547829928728799,0
dos,dos,2.8756406911448784,0
normal,normal,0.11427054292439749,0
normal,normal,0.06067047959746786,0
dos,dos,2.2349211056166003,0
dos,dos,2.1238594227748355,0
r2l,normal,0.009753486547030591,0
dos,dos,2.3359101830413835,0
dos,dos,1.3740829075332135,0
normal,normal,0.001048420694246254,0
dos,dos,2.0679696970275008,0
normal,normal,0.11429529165242869,0
dos,normal,0.009736438301030494,0
r2l,normal,3.1541047980319026,0
normal,normal,0.04376646317553782,0
r2l,normal,0.12384925123119606,0
normal,normal,0.0026191825177256916,0
normal,normal,0.08048335029005795,0
probe,probe,3.1827904870822663,0
dos,dos,3.981713230083852,0
normal,normal,0.0097566621957206,0
normal,normal,0.0022766279739328214,0
r2l,normal,0.12243158823071061,0
normal,normal,0.003258747154293612,0
r2l,normal,0.1238665115258052,0
normal,normal,0.01062749958153658,0
normal,normal,0.0016603345812315317,0
probe,normal,1.651738746966615,0
dos,dos,3.6796924751653273,0
dos,dos,1.0291247810753474,0
r2l,normal,0.12228194044778244,0
normal,normal,0.00109625297105184,0
dos,normal,0.009621468370015443,0
dos,dos,1.3273132508691379,0
normal,normal,0.010717226810876765,0
normal,normal,0.002656603584522778,0
dos,normal,0.3194930269256943,0
normal,normal,0.002334710576491122,0
normal,normal,0.02459921879608118,0
normal,normal,0.011968916453999714,0
normal,normal,0.0011665471875348563,0
dos,dos,1.4026238875228223,0
normal,normal,0.12244521672311127,0
normal,normal,0.002077166160742598,0
normal,normal,0.002347880382581611,0
dos,dos,2.430693658129799,0
normal,normal,0.060607410023942515,0
normal,normal,0.0016506353643331055,0
dos,normal,4.438852843490072,0
dos,normal,5.433530179893193,0
probe,probe,1.9052112898048925,0
probe,probe,0.6430887422020453,0
u2r,normal,0.6468511281601298,0
dos,normal,0.5661231114301665,0
normal,normal,0.01952800934703067,0
dos,dos,4.401181714567967,0
normal,normal,0.002875709123487283,0
normal,normal,0.0012871401104493797,0
normal,normal,0.0023240958531602456,0
normal,normal,2.2379507496771893,0
r2l,normal,0.31083649595825136,0
r2l,normal,0.12384941329104764,0
r2l,normal,3.154104802035023,0
probe,dos,4.242373433050095,0
normal,normal,0.003886621630515811,0
dos,normal,0.5160200764373477,0
normal,normal,0.002377228074229708,0
u2r,normal,0.6468511281601298,0
dos,dos,2.7544370387925903,0
normal,normal,0.0020845507030880744,0
r2l,normal,0.011963805019981026,0
dos,normal,0.48536422895888437,0
r2l,normal,0.12246334471565286,0
normal,normal,0.0018711642210980592,0
dos,dos,2.529706607558861,0
normal,normal,0.0034680505392552983,0
r2l,normal,0.11668275437437338,0
normal,normal,0.0026638849104557035,0
dos,dos,6.213098686470393,0
r2l,normal,0.12385792634922525,0
dos,dos,0.0025584514334616526,0
r2l,normal,3.154103808168203,0
normal,normal,0.007928543570545963,0
probe,normal,0.27818078699067805,0
normal,normal,0.004495616115718092,0
r2l,normal,3.1541047980319026,0
r2l,normal,0.11429529165242869,0
dos,dos,1.2803893317843231,0
normal,normal,0.0026223301535506158,0
normal,normal,0.004682821949996425,0
normal,normal,0.0018594385531615517,0
normal,normal,0.06064911817719537,0
probe,probe,0.22035842886521181,0
normal,normal,0.1224465121242344,0
normal,normal,0.0026103362779589336,0
normal,normal,0.0026366723070059364,0
dos,normal,4.497997536269452,0
dos,dos,2.3589161246509085,0
dos,dos,0.20975653411249864,0
dos,dos,3.5355052975788843,0
normal,normal,0.0033041336841798576,0
normal,normal,0.009738333203793345,0
normal,normal,0.0038512436601143107,0
probe,normal,1.4283275718874175,0
r2l,normal,3.1541047980319026,0
normal,normal,0.0035098737580632304,0
normal,normal,0.003170209447594947,0
normal,probe,0.009734573718449723,0
normal,normal,0.02039046077207844,0
dos,dos,2.1417254445702913,0
normal,normal,0.0013160096408925965,0
probe,probe,1.2916680107804444,0
r2l,normal,0.3108365101359531,0
normal,normal,0.002658062089070365,0
probe,probe,10.239695644735402,0
dos,dos,1.4367661739649462,0
dos,dos,1.3697740546799022,0
dos,dos,0.08318529093575645,0
dos,dos,1.003202873741641,0
